id,name,elevation_m,distance_to_coastline_m,flood_onset_threshold_m,cii_max,inundation_depth_cm
641037730,India Street,28.0,483.8059193055431,28.57,0.0,0.0
641037731,West B Street,17.0,556.7866573475168,17.57,0.0,0.0
642285124,Union Street,23.0,648.469386859945,23.57,0.0,0.0
642285125,F Street,23.0,576.4965722583587,23.57,0.0,0.0
642285126,State Street,23.0,519.7124246802922,23.57,0.0,0.0
642285127,State Street,20.0,652.1526091710115,20.57,0.0,0.0
642285131,West A Street,12.0,404.6552229584781,12.57,0.0,0.0
642285132,India Street,17.0,484.2960985744574,17.57,0.0,0.0
642337375,Union Street,20.0,735.6403512483328,20.57,0.0,0.0
642361033,West A Street,21.0,721.125562514651,21.57,0.0,0.0
642751753,Pacific Highway,8.0,215.29039863795583,8.57,0.0,0.0
642751808,West A Street,21.0,640.9426771205792,21.57,0.0,0.0
642751809,Columbia Street,17.0,568.9622971724184,17.57,0.0,0.0
642751810,Kettner Boulevard,4.0,394.9497670080309,4.57,0.0,0.0
660555638,,17.0,447.97887770671474,17.57,0.0,0.0
700029002,,12.0,507.3375519923365,12.57,0.0,0.0
700029003,,12.0,465.90759750662846,12.57,0.0,0.0
700029004,,12.0,492.8308591603602,12.57,0.0,0.0
737907820,,13.0,410.1017202372146,13.57,0.0,0.0
737907821,,7.0,419.3106114612674,7.57,0.0,0.0
740690417,,13.0,297.7655446412133,13.57,0.0,0.0
756890754,,7.0,419.3907024414144,7.57,0.0,0.0
756890755,,7.0,420.1027199000381,7.57,0.0,0.0
766331172,,28.0,483.9150942913665,28.57,0.0,0.0
766331173,,28.0,479.58459175956034,28.57,0.0,0.0
771542870,Pacific Highway,11.0,215.0815338789736,11.57,0.0,0.0
771542871,Pacific Highway,11.0,215.1312208105664,11.57,0.0,0.0
773881399,,17.0,473.63028532054017,17.57,0.0,0.0
773881400,,17.0,493.1169322566385,17.57,0.0,0.0
773881401,,4.0,394.9333437016876,4.57,0.0,0.0
773885709,,28.0,473.6269548324216,28.57,0.0,0.0
773885710,,28.0,475.5202630524569,28.57,0.0,0.0
773885711,,28.0,560.1151404308948,28.57,0.0,0.0
773885712,,28.0,453.8045699907147,28.57,0.0,0.0
773885713,,28.0,483.663584461601,28.57,0.0,0.0
773885714,,17.0,483.5699238141879,17.57,0.0,0.0
773888907,,17.0,493.3597017703152,17.57,0.0,0.0
773888908,,8.0,204.65684956622948,8.57,0.0,0.0
773888909,,11.0,206.10264436115452,11.57,0.0,0.0
784641500,West G Street,7.0,300.1303567760549,7.57,0.0,0.0
784641756,,13.0,279.3379050206268,13.57,0.0,0.0
788188512,,4.0,328.03421319638915,4.57,0.0,0.0
788188514,,4.0,347.3418157108632,4.57,0.0,0.0
788189557,,4.0,396.87262812917794,4.57,0.0,0.0
788189558,Kettner Boulevard,4.0,404.393569188284,4.57,0.0,0.0
834044040,Kettner Boulevard,7.0,394.5731838616997,7.57,0.0,0.0
834044041,Kettner Boulevard,13.0,404.5379324895605,13.57,0.0,0.0
889550111,Bayfront Court,11.0,231.34179969458256,11.57,0.0,0.0
914480389,,17.0,444.03576444184006,17.57,0.0,0.0
1011712841,West F Street,0.0,215.21817604855212,0.5700000000000003,0.1349238641181415,19.299999999999972
1016481313,West B Street,4.0,412.2044211426099,4.57,0.0,0.0
1016481314,Kettner Boulevard,4.0,404.5779850709822,4.57,0.0,0.0
1021148541,,11.0,204.1452351763457,11.57,0.0,0.0
1021148542,,11.0,178.73044263640853,11.57,0.0,0.0
1031090919,West Broadway,13.0,328.78804468432435,13.57,0.0,0.0
1034077631,West G Street,23.0,460.8578249112977,23.57,0.0,0.0
1034098042,West G Street,0.0,218.9846090576361,0.5700000000000003,0.1342170594256268,19.299999999999972
1034143414,West B Street,17.0,635.4611874020383,17.57,0.0,0.0
1034143415,State Street,21.0,652.871893805798,21.57,0.0,0.0
1038739173,Kettner Boulevard,4.0,404.6964336348474,4.57,0.0,0.0
1040759274,Pacific Highway,11.0,214.60464195900948,11.57,0.0,0.0
1040769090,West G Street,7.0,358.982223291797,7.57,0.0,0.0
1040769091,West G Street,7.0,379.88405741012167,7.57,0.0,0.0
1040769092,Kettner Boulevard,7.0,379.88405741012167,7.57,0.0,0.0
1049877637,Pacific Highway,8.0,231.6021842754779,8.57,0.0,0.0
1049877638,Pacific Highway,8.0,231.44482640620453,8.57,0.0,0.0
1049877639,Pacific Highway,8.0,231.4167282122468,8.57,0.0,0.0
1055299799,Kettner Boulevard,13.0,396.5591821478344,13.57,0.0,0.0
1055299800,Kettner Boulevard,4.0,394.9980654930457,4.57,0.0,0.0
1055299801,Kettner Boulevard,13.0,396.6734482650208,13.57,0.0,0.0
1069895045,,11.0,241.92545287887907,11.57,0.0,0.0
1069895046,,11.0,241.90672074913024,11.57,0.0,0.0
1077755019,,13.0,428.4839632882078,13.57,0.0,0.0
1077755026,,12.0,451.1532384650296,12.57,0.0,0.0
1077824901,,7.0,358.982223291797,7.57,0.0,0.0
1077824902,,7.0,379.7373818906136,7.57,0.0,0.0
1077824903,,7.0,394.6952047005434,7.57,0.0,0.0
1077824904,,7.0,389.2786138509477,7.57,0.0,0.0
1077824905,,7.0,390.1936971681883,7.57,0.0,0.0
1077824906,,7.0,399.0087851371951,7.57,0.0,0.0
1077824907,,0.0,234.32407973355464,0.5700000000000003,0.131413367290113,19.299999999999972
1077824908,,7.0,361.9816657296999,7.57,0.0,0.0
1078580091,,13.0,373.1675005807313,13.57,0.0,0.0
1078580093,,13.0,359.76927975107816,13.57,0.0,0.0
1078580094,,13.0,365.6605344885334,13.57,0.0,0.0
1078580095,,13.0,382.9703630123575,13.57,0.0,0.0
1078580098,,4.0,387.0735060557093,4.57,0.0,0.0
1078585670,,4.0,316.0354975055192,4.57,0.0,0.0
1078585678,,4.0,342.872801535507,4.57,0.0,0.0
1078585679,,13.0,316.6666497021769,13.57,0.0,0.0
1078598876,,13.0,389.04402050790736,13.57,0.0,0.0
1078598880,,28.0,473.23915437817294,28.57,0.0,0.0
1078598881,,28.0,473.2485204437128,28.57,0.0,0.0
1078598882,,28.0,473.2672525721306,28.57,0.0,0.0
1078598883,,28.0,473.2485204437128,28.57,0.0,0.0
1078598886,,13.0,410.00877680194895,13.57,0.0,0.0
1078598887,,17.0,472.9488063703938,17.57,0.0,0.0
1078598888,,17.0,471.05686128839073,17.57,0.0,0.0
1078598889,,13.0,414.5456515711506,13.57,0.0,0.0
1078598890,America Plaza,17.0,454.2166768411956,17.57,0.0,0.0
1078598891,,17.0,448.02570803175234,17.57,0.0,0.0
1078636009,,4.0,293.9311792939952,4.57,0.0,0.0
1078643525,,13.0,316.6666497021769,13.57,0.0,0.0
1078661797,,13.0,320.7706386699897,13.57,0.0,0.0
1078661798,,7.0,320.47318169660764,7.57,0.0,0.0
1078661799,,0.0,228.92225888119395,0.5700000000000003,0.1323872317304667,19.299999999999972
1078661801,,13.0,410.1017202372146,13.57,0.0,0.0
1078661802,,13.0,409.1868491313717,13.57,0.0,0.0
1078661803,,7.0,398.2548043771053,7.57,0.0,0.0
1078661804,,7.0,390.5099084403212,7.57,0.0,0.0
1078661805,,7.0,388.492998075165,7.57,0.0,0.0
1078661806,,7.0,388.7064743511812,7.57,0.0,0.0
1078661809,,7.0,391.6498886344265,7.57,0.0,0.0
1078661810,,13.0,391.4737405232296,13.57,0.0,0.0
1079615865,,8.0,243.77886569623465,8.57,0.0,0.0
1079615866,,0.0,230.1297806729567,0.5700000000000003,0.132168283713967,19.299999999999972
1079615867,,7.0,300.3213103144335,7.57,0.0,0.0
1079847741,,20.0,726.4226171043197,20.57,0.0,0.0
1079847742,,21.0,714.8555271195241,21.57,0.0,0.0
1080162753,,4.0,346.8137447705866,4.57,0.0,0.0
1080162754,,4.0,347.88422368158166,4.57,0.0,0.0
1080162758,,4.0,394.7982191515053,4.57,0.0,0.0
1080162762,,4.0,394.73994987983934,4.57,0.0,0.0
1080162763,,4.0,389.7892043434133,4.57,0.0,0.0
1088165297,West B Street,4.0,394.9497670080309,4.57,0.0,0.0
1096445219,Pacific Highway,0.0,216.24229638965087,0.5700000000000003,0.134730942987346,19.299999999999972
1096445221,West G Street,12.0,455.247687410109,12.57,0.0,0.0
1108472637,,13.0,281.13915965347104,13.57,0.0,0.0
1108472638,,4.0,251.1978569953996,4.57,0.0,0.0
1108472639,,4.0,266.2678552019624,4.57,0.0,0.0
1108472640,Pacific Highway,11.0,231.34179969458256,11.57,0.0,0.0
1108472641,Pacific Highway,8.0,214.56717769951177,8.57,0.0,0.0
1110082753,,21.0,742.4398902889444,21.57,0.0,0.0
1110082755,,21.0,650.9729594930932,21.57,0.0,0.0
1110082759,,17.0,492.1469772981937,17.57,0.0,0.0
1119938023,,20.0,709.7053613713465,20.57,0.0,0.0
1119938024,,20.0,705.4884431932902,20.57,0.0,0.0
1119938025,,20.0,712.9960108212616,20.57,0.0,0.0
1120176879,,20.0,705.980091009973,20.57,0.0,0.0
1120176880,,20.0,706.0605581422162,20.57,0.0,0.0
1120176883,,20.0,738.246861518774,20.57,0.0,0.0
1120176884,,20.0,741.176459482721,20.57,0.0,0.0
1120382222,,23.0,691.408787631449,23.57,0.0,0.0
1120382223,,23.0,650.5871965601974,23.57,0.0,0.0
1121260854,,20.0,642.2500648331026,20.57,0.0,0.0
1121260855,,7.0,453.0247895617284,7.57,0.0,0.0
1121260856,,23.0,521.0340026825935,23.57,0.0,0.0
1121260857,,20.0,661.3508180338275,20.57,0.0,0.0
1121260858,,23.0,576.4965722583587,23.57,0.0,0.0
1122732583,,28.0,555.1645919512606,28.57,0.0,0.0
1123698077,,8.0,242.6818041516592,8.57,0.0,0.0
1123698078,,11.0,231.3605318230004,11.57,0.0,0.0
1123698079,,8.0,231.43546034199568,8.57,0.0,0.0
1123698080,,11.0,231.31419948432384,11.57,0.0,0.0
1123698081,,11.0,241.9601288886303,11.57,0.0,0.0
1123698082,,11.0,210.8630816472181,11.57,0.0,0.0
1123938770,,23.0,661.4132066745606,23.57,0.0,0.0
1123938771,,23.0,469.7178950224126,23.57,0.0,0.0
1123963757,,12.0,482.1547236461621,12.57,0.0,0.0
1123963758,,28.0,577.6605510930871,28.57,0.0,0.0
1123963759,,28.0,558.4589781725174,28.57,0.0,0.0
1123964845,,23.0,469.7178950224126,23.57,0.0,0.0
1123964848,,10.0,445.280509639606,10.57,0.0,0.0
1123964852,,10.0,445.36673922688936,10.57,0.0,0.0
1123964853,,10.0,445.43646036745446,10.57,0.0,0.0
1123964859,,10.0,446.60212291539847,10.57,0.0,0.0
1123964860,,10.0,446.0194949175134,10.57,0.0,0.0
1123999679,,8.0,244.79185950595647,8.57,0.0,0.0
1124306296,,23.0,657.0671831082745,23.57,0.0,0.0
1124306297,,23.0,586.6675869976053,23.57,0.0,0.0
1124306298,,23.0,595.1102131666133,23.57,0.0,0.0
1124306299,,23.0,534.7779302498358,23.57,0.0,0.0
1124306300,,23.0,566.4956710921953,23.57,0.0,0.0
1124306301,,23.0,488.66944328031553,23.57,0.0,0.0
1124306305,,7.0,468.2834392039064,7.57,0.0,0.0
1124306306,,7.0,474.9515668359031,7.57,0.0,0.0
1130939629,,17.0,556.9469295799144,17.57,0.0,0.0
1130939630,,17.0,569.4253350449118,17.57,0.0,0.0
1130939631,,21.0,640.96422529383,21.57,0.0,0.0
1130939632,,17.0,577.4148218216068,17.57,0.0,0.0
1130939633,,21.0,640.338711074559,21.57,0.0,0.0
1130939634,,21.0,643.3969730643842,21.57,0.0,0.0
1130939635,,12.0,620.8856148732243,12.57,0.0,0.0
1130939636,,17.0,613.6292128754957,17.57,0.0,0.0
1130939637,,21.0,724.1095782497472,21.57,0.0,0.0
1130995205,,4.0,420.938848011247,4.57,0.0,0.0
1130995206,,17.0,445.0143460664154,17.57,0.0,0.0
1130995207,,17.0,443.0169285694921,17.57,0.0,0.0
1130995208,,4.0,417.91679188189744,4.57,0.0,0.0
1164155198,Kettner Boulevard,7.0,382.0105031461248,7.57,0.0,0.0
1164155877,West E Street,8.0,216.10383108447468,8.57,0.0,0.0
1164159316,Union Street,21.0,740.247037176664,21.57,0.0,0.0
1201943809,,21.0,725.9931592911946,21.57,0.0,0.0
1201943810,,21.0,736.2928124136781,21.57,0.0,0.0
1201943811,,21.0,660.2582885095696,21.57,0.0,0.0
1201943812,,21.0,659.9696364805475,21.57,0.0,0.0
1201943813,,21.0,735.8555584593305,21.57,0.0,0.0
1201943818,,21.0,742.3930169996809,21.57,0.0,0.0
1203144672,,13.0,341.0766840924556,13.57,0.0,0.0
1204927216,,8.0,208.35318265080423,8.57,0.0,0.0
1204927218,,11.0,187.02616798612465,11.57,0.0,0.0
1204927219,,11.0,187.1367373086248,11.57,0.0,0.0
1204927220,,11.0,202.60993324465213,11.57,0.0,0.0
1204927221,,11.0,181.67355824525475,11.57,0.0,0.0
1234480201,West B Street,17.0,463.9414454239506,17.57,0.0,0.0
1284156090,,17.0,447.7340978176585,17.57,0.0,0.0
1298843527,,17.0,556.7302333633146,17.57,0.0,0.0
1298843528,,17.0,473.7940892006864,17.57,0.0,0.0
1320425484,,21.0,714.7728010359497,21.57,0.0,0.0
1320425485,,21.0,714.8751967101102,21.57,0.0,0.0
1320425486,,21.0,714.6658638382177,21.57,0.0,0.0
1320425487,,21.0,724.9711051492961,21.57,0.0,0.0
1320425488,,21.0,722.8261714255704,21.57,0.0,0.0
1320425489,,21.0,718.3682851042995,21.57,0.0,0.0
1320425490,,21.0,723.8142929647146,21.57,0.0,0.0
1320470251,,0.0,206.919249858025,0.5700000000000003,0.1365078119168215,19.299999999999972
1320478856,,20.0,756.2061763705675,20.57,0.0,0.0
1320478859,,20.0,756.2061763705675,20.57,0.0,0.0
1327907611,,13.0,400.6485392989147,13.57,0.0,0.0
1327907612,,13.0,401.481894827368,13.57,0.0,0.0
1327907613,,13.0,391.4269591383347,13.57,0.0,0.0
1327907614,,13.0,396.63977264747416,13.57,0.0,0.0
1327907615,,28.0,474.1495863853909,28.57,0.0,0.0
1327907616,,28.0,483.8670930692624,28.57,0.0,0.0
1327907617,,28.0,483.8254930784489,28.57,0.0,0.0
1327907618,,28.0,560.1151404308948,28.57,0.0,0.0
1327907619,,28.0,569.500145513178,28.57,0.0,0.0
1327907620,,20.0,652.4544536479806,20.57,0.0,0.0
1327907621,,20.0,661.1779153645375,20.57,0.0,0.0
1327907622,,20.0,652.1606948476834,20.57,0.0,0.0
1327914606,,4.0,410.6846062331137,4.57,0.0,0.0
1327914607,,4.0,390.3847306568656,4.57,0.0,0.0
1327914608,,4.0,389.7892043434133,4.57,0.0,0.0
1327914609,,17.0,474.0101097516727,17.57,0.0,0.0
1327914610,,17.0,483.6287668589836,17.57,0.0,0.0
1327914611,,17.0,483.6823171591496,17.57,0.0,0.0
1327914612,,17.0,556.7866573475168,17.57,0.0,0.0
1327914613,,17.0,576.2866709639668,17.57,0.0,0.0
1327914614,,17.0,569.4516835959805,17.57,0.0,0.0
1327914615,,17.0,576.3033310515884,17.57,0.0,0.0
1327914616,,28.0,569.5503983563358,28.57,0.0,0.0
1327914617,,21.0,640.9966021678113,21.57,0.0,0.0
1327914618,,21.0,650.7333699922996,21.57,0.0,0.0
1327914619,,21.0,659.9720573936017,21.57,0.0,0.0
1327914620,,21.0,640.741473093812,21.57,0.0,0.0
1327914621,,21.0,649.3773683485379,21.57,0.0,0.0
1327914622,,21.0,641.0134725135213,21.57,0.0,0.0
1327914623,,20.0,649.0401900170523,20.57,0.0,0.0
1327914624,,17.0,618.3663279107441,17.57,0.0,0.0
1327914625,,17.0,569.6440590037489,17.57,0.0,0.0
1327917419,,17.0,494.01308602736486,17.57,0.0,0.0
1327917420,,17.0,472.9862706298914,17.57,0.0,0.0
1327917421,,17.0,473.1267616010111,17.57,0.0,0.0
1327917422,,28.0,493.0593531918034,28.57,0.0,0.0
1327917423,,28.0,493.12330987427873,28.57,0.0,0.0
1327917424,,28.0,577.7315693725541,28.57,0.0,0.0
1327917425,,28.0,501.2509664732121,28.57,0.0,0.0
1327942089,,21.0,652.9716067169666,21.57,0.0,0.0
1327942092,,17.0,568.7624268183738,17.57,0.0,0.0
1327942095,,17.0,484.31695589197886,17.57,0.0,0.0
1327942097,,4.0,404.6964336348474,4.57,0.0,0.0
1327985881,,23.0,589.9723053292811,23.57,0.0,0.0
1327985882,,23.0,602.8894181581554,23.57,0.0,0.0
1327985883,,23.0,584.4164243691938,23.57,0.0,0.0
1328190526,,20.0,660.7775676721922,20.57,0.0,0.0
1328190527,,20.0,725.4854178818094,20.57,0.0,0.0
1328190528,,20.0,735.3201814366809,20.57,0.0,0.0
1328190529,,20.0,656.0272743308376,20.57,0.0,0.0
1328190530,,21.0,733.2973086422742,21.57,0.0,0.0
1328190531,,21.0,740.1532680504797,21.57,0.0,0.0
1328190532,,21.0,743.5156853011272,21.57,0.0,0.0
1328190533,,20.0,744.2837026115117,20.57,0.0,0.0
1328190534,,20.0,739.6755987465435,20.57,0.0,0.0
1328190535,,20.0,728.2770979281563,20.57,0.0,0.0
1328190539,,21.0,742.2700467695222,21.57,0.0,0.0
1328190540,,20.0,660.7775676721922,20.57,0.0,0.0
1328190541,,20.0,661.4314937001477,20.57,0.0,0.0
1328190542,,20.0,725.4391803038204,20.57,0.0,0.0
1328190543,,20.0,725.4391803038204,20.57,0.0,0.0
1328200732,West B Street,21.0,735.883669331187,21.57,0.0,0.0
1328200733,,21.0,726.0305754791378,21.57,0.0,0.0
1328201598,,21.0,746.445254936846,21.57,0.0,0.0
1328208091,,21.0,734.6904836274853,21.57,0.0,0.0
1328782877,,28.0,570.6387265867648,28.57,0.0,0.0
1328782878,,28.0,569.7279026015774,28.57,0.0,0.0
1328782879,,28.0,569.1858292912116,28.57,0.0,0.0
1328782880,,28.0,566.5060394380437,28.57,0.0,0.0
1346387374,Bayfront Court,11.0,205.42589848990195,11.57,0.0,0.0
1346387375,Bayfront Court,11.0,205.42589848990195,11.57,0.0,0.0
1346387376,Bayfront Court,11.0,231.3605318230004,11.57,0.0,0.0
1353328155,,28.0,569.8150061758257,28.57,0.0,0.0
1388306525,,23.0,516.8792954932519,23.57,0.0,0.0
1388306527,,23.0,519.6352383775472,23.57,0.0,0.0
1388306528,,23.0,514.8603148289835,23.57,0.0,0.0
1388306533,,23.0,533.4887439933739,23.57,0.0,0.0
1388306534,,23.0,512.46438648228,23.57,0.0,0.0
1388306536,,23.0,525.1415419866811,23.57,0.0,0.0
1388306541,,23.0,508.2893996536153,23.57,0.0,0.0
5959070,3rd Avenue,4.0,394.6721774880557,4.57,0.0,0.0
5965891,K Street,9.0,317.8440393586931,9.57,0.0,0.0
5983368,East Harbor Drive,6.0,218.7151499256195,6.57,0.0,0.0
5984826,West Island Avenue,7.0,331.0932528514651,7.57,0.0,0.0
5998457,5th Avenue,9.0,273.1990830131141,9.57,0.0,0.0
6024084,Front Street,3.0,236.95754844575,3.5700000000000003,0.0,0.0
6046681,Island Avenue,2.0,441.18483889405087,2.5700000000000003,0.0,0.0
6050184,Market Street,2.0,513.3327748695615,2.5700000000000003,0.0,0.0
25957961,Island Avenue,14.0,500.6717655563716,14.57,0.0,0.0
26143363,5th Avenue,6.0,501.0362062701666,6.57,0.0,0.0
27144547,,9.0,329.14265213231465,9.57,0.0,0.0
27144549,,9.0,327.22198298810105,9.57,0.0,0.0
27144551,,4.0,309.18947134644003,4.57,0.0,0.0
27144554,,6.0,300.0037006112211,6.57,0.0,0.0
27144556,,6.0,290.15311990153526,6.57,0.0,0.0
31929715,K Street,9.0,397.4366027148575,9.57,0.0,0.0
31929716,K Street,2.0,436.8693220276535,2.5700000000000003,0.0,0.0
89878418,East Harbor Drive,6.0,230.33243290262467,6.57,0.0,0.0
89878434,Market Street,2.0,504.0527122646503,2.5700000000000003,0.0,0.0
119397891,2nd Avenue,2.0,515.0298117888059,2.5700000000000003,0.0,0.0
132936529,Grand Stairway,9.0,237.1249893499571,9.57,0.0,0.0
245397015,,11.0,781.0497426283796,11.57,0.0,0.0
275650623,,6.0,214.26539018491425,6.57,0.0,0.0
275650628,,9.0,251.1794011161249,9.57,0.0,0.0
275650630,,9.0,270.5420524255395,9.57,0.0,0.0
275650632,,9.0,248.4151798351755,9.57,0.0,0.0
275650633,,9.0,249.8527085214592,9.57,0.0,0.0
275650634,,9.0,254.8416946911805,9.57,0.0,0.0
275650635,,9.0,254.4002678276995,9.57,0.0,0.0
275650636,,9.0,255.2472648971533,9.57,0.0,0.0
275650637,,9.0,255.8872474158668,9.57,0.0,0.0
275650638,,2.0,273.8107628250921,2.5700000000000003,0.0,0.0
275650640,,2.0,259.3527476170849,2.5700000000000003,0.0,0.0
275650642,,12.0,264.39350622430555,12.57,0.0,0.0
275671409,Marina Park Way,3.0,62.14640891818094,3.5700000000000003,0.0,0.0
275953229,,9.0,282.9266358884278,9.57,0.0,0.0
276166376,,6.0,196.7588328333748,6.57,0.0,0.0
276166377,,6.0,189.4398328378959,6.57,0.0,0.0
276166380,,6.0,179.58683096236888,6.57,0.0,0.0
276166383,Marina Park Way,3.0,61.672361748966175,3.5700000000000003,0.0,0.0
276186634,5th Avenue,2.0,411.9673738284703,2.5700000000000003,0.0,0.0
276186637,5th Avenue,2.0,324.6250101592779,2.5700000000000003,0.0,0.0
276186645,,9.0,297.749763589018,9.57,0.0,0.0
276186647,,2.0,333.17030248212546,2.5700000000000003,0.0,0.0
276186649,,2.0,367.14874567035,2.5700000000000003,0.0,0.0
276186654,,2.0,304.40973803378904,2.5700000000000003,0.0,0.0
276186656,,9.0,351.61982681729376,9.57,0.0,0.0
276186657,,9.0,350.0696285443166,9.57,0.0,0.0
276186658,4th Avenue,4.0,444.4108755097529,4.57,0.0,0.0
276186659,5th Avenue,11.0,602.6193882789654,11.57,0.0,0.0
276982240,,9.0,249.8658689468135,9.57,0.0,0.0
276982242,,6.0,285.8755284452872,6.57,0.0,0.0
276982243,,6.0,263.93447836036154,6.57,0.0,0.0
276982245,Martin Luther King Jr. Promenade,6.0,271.096361428569,6.57,0.0,0.0
277180035,Martin Luther King Junior Promenade,6.0,270.4316216144201,6.57,0.0,0.0
292904249,,21.0,20.88481128604496,21.57,0.0,0.0
292904250,,21.0,20.029761069322948,21.57,0.0,0.0
292904251,,3.0,49.90830433984583,3.5700000000000003,0.0,0.0
361221420,,6.0,192.6894841112496,6.57,0.0,0.0
361221422,,6.0,192.3883652890918,6.57,0.0,0.0
361221423,,6.0,196.9810359073359,6.57,0.0,0.0
361221506,,9.0,250.1002783737844,9.57,0.0,0.0
361221744,West Harbor Drive,3.0,205.1421702804988,3.5700000000000003,0.0,0.0
361221939,East Harbor Drive,6.0,237.8858263380461,6.57,0.0,0.0
361221940,West Harbor Drive,3.0,211.4792929397804,3.5700000000000003,0.0,0.0
361221941,West Harbor Drive,6.0,216.7491715002269,6.57,0.0,0.0
361221942,West Harbor Drive,3.0,211.97118952794887,3.5700000000000003,0.0,0.0
361221943,West Harbor Drive,3.0,207.13288128846503,3.5700000000000003,0.0,0.0
361221944,West Harbor Drive,6.0,226.45511074035807,6.57,0.0,0.0
363648590,1st Avenue,6.0,228.32270832132264,6.57,0.0,0.0
363648591,1st Avenue,6.0,273.9045800744267,6.57,0.0,0.0
363648592,1st Avenue,6.0,204.23436148515268,6.57,0.0,0.0
363648593,East Harbor Drive,6.0,240.5737102924321,6.57,0.0,0.0
363648594,East Harbor Drive,6.0,243.2096309785341,6.57,0.0,0.0
363648596,West Harbor Drive,6.0,215.2993880550713,6.57,0.0,0.0
363650991,East Harbor Drive,9.0,258.0340239474434,9.57,0.0,0.0
363650992,East Harbor Drive,9.0,258.53156681291773,9.57,0.0,0.0
363650993,East Harbor Drive,9.0,249.8658689468135,9.57,0.0,0.0
363650994,East Harbor Drive,9.0,267.0632179595584,9.57,0.0,0.0
363650995,East Harbor Drive,9.0,257.4054124084238,9.57,0.0,0.0
363650996,East Harbor Drive,9.0,248.10268039114672,9.57,0.0,0.0
363650997,East Harbor Drive,6.0,246.8975410421756,6.57,0.0,0.0
363650998,East Harbor Drive,21.0,242.48420181975297,21.57,0.0,0.0
363650999,,9.0,258.53156681291773,9.57,0.0,0.0
363651000,,9.0,248.10268039114672,9.57,0.0,0.0
363651486,5th Avenue,9.0,261.28604757293874,9.57,0.0,0.0
363651487,5th Avenue,9.0,281.6991968840895,9.57,0.0,0.0
